"Id","App #","Language","Behavior Type","Key","Type","Translation","Has Child","Parent","Value"
"1185","7","1","0","019-Sub-1-2.au","1","You have performed a 2"" push","false","1181","2"
"1186","7","1","0","019-1-2-2.au","2","Please confirm:<br>You have performed a 2"" push","false",,
"1187","7","1","0","019-Sub-1-2.au","1","You have performed a 3"" push","false","1181","3"
"1188","7","1","0","019-1-2-3.au","2","Please confirm:<br>You have performed a 3"" push","false",,
"1189","7","1","0","019-Sub-1-2.au","1","You have performed a push greater than 3""
","false","1181","4"
"1190","7","1","0","019-1-2-4.au","2","Please confirm:<br>You have performed a push greater than 3""
","false",,
"1191","7","1","0","019-Sub-2.au","1","You have performed a Salt Only Service at an event location
","false","1171","1"
"1192","7","1","0","019-2-1.au","2","Please confirm:<br>You have performed a Salt Only Service at an event location
","false",,
"1193","7","1","0","019-Sub-2.au","1","You have performed a less than 2"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","2"
"1194","7","1","0","019-2-2.au","2","Please confirm:<br>You have performed a less than 2"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1195","7","1","0","019-Sub-2.au","1","You have performed a 2""-3.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","3"
"1196","7","1","0","019-2-3.au","2","Please confirm:<br>You have performed a 2""-3.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1197","7","1","0","019-Sub-2.au","1","You have performed a 4""-5.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","4"
"1198","7","1","0","019-2-4.au","2","Please confirm:<br>You have performed a 4""-5.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1199","7","1","0","019-Sub-2.au","1","You have performed a 6""-7.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","5"
"1200","7","1","0","019-2-5.au","2","Please confirm:<br>You have performed a 6""-7.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1201","7","1","0","019-Sub-2.au","1","You have performed a 8""-9.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","6"
"1202","7","1","0","019-2-6.au","2","Please confirm:<br>You have performed a 8""-9.99"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1203","7","1","0","019-Sub-2.au","1","A 1"" accumulation above 10"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false","1171","7"
"1204","7","1","0","019-2-7.au","2","Please confirm: A 1"" accumulation above 10"" Full Service including Plowing and Salting Parking Lots and Walks at an event location
","false",,
"1205","7","1","0","019-Sub-3.au","1","You have performed a Salt Only Service at a modified event location
","false","1173","1"
"1206","7","1","0","019-3-1.au","2","Please confirm:<br>You have performed a Salt Only Service at a modified event location
","false",,
"1207","7","1","0","019-Sub-3.au","1","You have performed a 1-6"" Full Service including Plowing and Salting Parking Lots and Walks at a modified event location
","false","1173","2"
"1208","7","1","0","019-3-2.au","2","Please confirm:<br>You have performed a 1-6"" Full Service including Plowing and Salting Parking Lots and Walks at a modified event location
","false",,
"1213","7","1","0","22J.au","1","Bed Bath Beyond Snow","false",,
"1219","7","1","0","175A.au","1","No service is required today.","false","1214","8"
"1220","7","1","0","217-8.au","2","Please confirm:<br>No service is required today.","false",,
"1221","7","1","0","175A.au","1","You have performed an approved above scope service
","false","1214","9"
"1222","7","1","0","217-9.au","2","Please confirm:<br>You have performed an approved above scope service
","false",,
"1223","7","1","0","217-Sub-1.au","1","You have performed a Ice Control Only service
","false","1215","1"
"1224","7","1","0","217-1-1.au","2","Please confirm:<br>You have performed a Ice Control Only service
","false",,
"1225","7","1","0","217-Sub-1.au","1","You have performed a 2""-4"" Full Service including Plowing and Salting Parking Lots and Walks
","false","1215","2"
"1226","7","1","0","217-1-2.au","2","Please confirm:<br>You have performed a 2""-4"" Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1227","7","1","0","217-Sub-1.au","1","You have performed a 4.1""-8"" Full Service including Plowing and Salting Parking Lots and Walks
","false","1215","3"
"1228","7","1","0","217-1-3.au","2","Please confirm:<br>You have performed a 4.1""-8"" Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1229","7","1","0","217-Sub-1.au","1","You have performed a 8.1""-12"" Full Service including Plowing and Salting Parking Lots and Walks","false","1215","4"
"1230","7","1","0","217-1-4.au","2","Please confirm:<br>You have performed a 8.1""-12"" Full Service including Plowing and Salting Parking Lots and Walks","false",,
"1231","7","1","0","217-Sub-1.au","1","You have performed a 12.1""-15"" Full Service including Plowing and Salting Parking Lots and Walks
","false","1215","5"
"1232","7","1","0","217-1-5.au","2","Please confirm:<br>You have performed a 12.1""-15"" Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1233","7","1","0","217-Sub-1.au","1","You have performed a sidewalk only service for a sidewalk only location
","false","1215","6"
"1234","7","1","0","217-1-6.au","2","Please confirm:<br>You have performed a sidewalk only service for a sidewalk only location
","false",,
"1235","7","1","0","217-Sub-2.au","1","You have performed a Ice Control Only service
","false","1217","1"
"1236","7","1","0","217-2-1.au","2","Please confirm:<br>You have performed a Ice Control Only service
","false",,
"1237","7","1","0","217-Sub-2.au","1","You have performed a 2""-4"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false","1217","2"
"1238","7","1","0","217-2-2.au","2","Please confirm:<br>You have performed a 2""-4"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1239","7","1","0","217-Sub-2.au","1","You have performed a 4.1""-8"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false","1217","3"
"1240","7","1","0","217-2-3.au","2","Please confirm:<br>You have performed a 4.1""-8"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1241","7","1","0","217-Sub-2.au","1","You have performed a 8.1""-12"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false","1217","4"
"1242","7","1","0","217-2-4.au","2","Please confirm:<br>You have performed a 8.1""-12"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1243","7","1","0","217-Sub-2.au","1","You have performed a 12.1""-15"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false","1217","5"
"1244","7","1","0","217-2-5.au","2","Please confirm:<br>You have performed a 12.1""-15"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1245","7","1","0","217-Sub-2.au","1","You have performed a 1"" accumulation above 15"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false","1217","6"
"1246","7","1","0","217-2-6.au","2","Please confirm:<br>You have performed a 1"" accumulation above 15"" Event Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1247","7","1","0","10J.au","1","Rite Aid","false",,
"1249","7","1","0","218.au","1","Rite Aid Interior","false",,
"1251","7","1","0","176A.au","1","You performed Janitorial Service","false","1250","1"
"1252","7","1","0","218-1.au","2","Please confirm:<br>You performed Janitorial Service","false",,
"1254","7","1","0","74-Greeting-USM.au","1","English","false","1253","1"
"1255","7","1","0","74-Greeting-USM.au","1","Español","false","1253","2"
"1259","7","1","1","CheckInComplete.au","1","You have now completed the check in process.<br><br>Please remember to check out following completion of your service","false",,
"1265","7","1","0","74-ZJ_Crew_Members.au","1","How many people are in the Crew today?","false",,
"1266","7","1","0","74-RecordCommentsOption.au","2","Would you like to leave any additional comments about the service performed?","false",,
"1270","7","1","0","74-RecordComments.au","1","Please type your additional comments and hit next","false",,
"1273","7","1","0","146K2.au","1","You performed a Salt Only Service","false","1271","1"
"1274","7","1","0","104-1.au","2","Please confirm:<br>You performed a Salt Only Service","false",,
"1275","7","1","0","146K2.au","1","You performed a 2"" Full Service including Plowing and Salting Parking Lots and Walks
","false","1271","2"
"1276","7","1","0","104-2.au","2","Please confirm:<br>You performed a 2"" Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1277","7","1","0","146K2.au","1","No service is required today.
","false","1271","8"
"1278","7","1","0","104-8.au","2","Please confirm:<br>No service is required today.
","false",,
"1279","7","1","0","146K2.au","1","You performed an approved above scope service
","false","1271","9"
"1280","7","1","0","104-9.au","2","Please confirm: You performed an approved above scope service
","false",,
"1282","7","1","0","58J.au","1","Starbucks","false",,
"1284","7","1","0","146K2.au","1","You have performed a Ice Control Only Service
","false","1283","1"
"1285","7","1","0","104-1.au","2","Please confirm: You have performed a Ice Control Only Service
","false",,
"1286","7","1","0","146K2.au","1","You have performed a 2"" Full Service including Plowing and Salting Parking Lots and Walks
","false","1283","2"
"1287","7","1","0","104-2.au","2","Please confirm:<br>You have performed a 2"" Full Service including Plowing and Salting Parking Lots and Walks
","false",,
"1288","7","1","0","146K2.au","1","No service is required today.
","false","1283","8"
"1289","7","1","0","104-8.au","2","Please confirm:<br>No service is required today.
","false",,
"1290","7","1","0","146K2.au","1","You performed an approved above scope service
","false","1283","9"
"1291","7","1","0","104-9.au","2","Please confirm:<br>You performed an approved above scope service
","false",,
"1340","7","1","0","219.au","1","Burger King","false",,
"1342","7","1","0","177A.au","1","You performed a 3"" Parking Lot Plow and Ice Control Service
","false","1341","1"
"1343","7","1","0","219-1.au","2","Please confirm:<br>You performed a 3"" Parking Lot Plow and Ice Control Service
","false",,
"1344","7","1","0","177A.au","1","You performed a Parking Lot Ice Control Service only
","false","1341","2"
"1345","7","1","0","219-2.au","2","Please confirm:<br>You performed a Parking Lot Ice Control Service only
","false",,
"1346","7","1","0","177A.au","1","No service is required today.
","false","1341","8"
"1347","7","1","0","219-8.au","2","Please confirm:<br>No service is required today.
","false",,
"1348","7","1","0","177A.au","1","Approved above scope hauling or stacking
","false","1341","9"
